AL C,145
L CO,214
CONS,846
ONSC,205
NSCI,197
SCIO,173
CIOU,274
IOUS,825
OUSN,86
USNE,86
SNES,113
SS O,368
F HE,555
ER C,380
R CH,102
ARMI,120
RMIN,162
NG D,324
G DE,74
EFEC,12
"ECT,",52
CH S,363
H SH,176
 NEI,134
NEIT,98
EITH,225
ITHE,257
R WI,376
"HED,",138
 NOR,167
OR C,145
R CO,361
"ULD,",21
ONSI,416
NSID,288
SIDE,1183
 IT ,3457
IT N,86
T NE,159
 NEC,242
NECE,206
ECES,228
CESS,1294
ESSA,244
SSAR,364
SARY,158
"Y, T",329
", TO",474
CORR,90
ORRE,71
RREC,46
RECT,323
ECT.,48
HE M,2120
E MI,441
 MID,135
MIDS,38
IDST,38
DST ,33
F A ,563
CONV,437
ONVE,266
NVER,219
VERS,383
ERSA,221
RSAT,188
SATI,389
ON P,109
N PO,73
LITI,144
ITIC,69
TICA,125
ICAL,366
CAL ,191
AL M,94
L MA,98
 MAT,320
MATT,255
ATTE,842
RS A,495
NA B,13
A BU,48
BURS,68
URST,70
OUT:,6
"OH, ",235
"H, D",31
", DO",157
'T S,84
T SP,108
EAK ,233
AK T,64
K TO,236
TO M,738
O ME,330
ME O,421
F AU,65
 AUS,153
AUST,217
USTR,130
STRI,298
TRIA,140
RIA.,4
IA. ,31
A. P,7
PERH,120
ERHA,120
RHAP,119
HAPS,119
APS ,121
PS I,60
S I ,135
 I D,308
I DO,269
'T U,50
 UND,994
UNDE,1476
NDER,1941
DERS,1091
ERST,648
RSTA,442
STAN,1067
TAND,704
"NGS,",109
T AU,33
RIA ,20
IA N,1
 NEV,375
NEVE,439
VER ,1268
AS W,349
D DO,446
 DOE,222
DOES,244
OES ,256
ES N,146
OT W,204
T WI,694
"ISH,",49
"SH, ",81
"H, F",28
", FO",337
OR W,357
WAR.,37
AR. ,90
R. S,117
BETR,47
TRAY,42
RAYI,19
NG U,368
G US,32
 US!,16
US! ,24
S! R,12
! RU,2
 RUS,819
RUSS,844
USSI,876
SSIA,839
SIA ,88
IA A,32
A AL,17
 ALO,454
ALON,480
LONE,358
NE M,137
E MU,305
ST S,256
T SA,196
 SAV,122
SAVE,80
VE E,60
E EU,12
 EUR,62
EURO,69
UROP,72
ROPE,159
OPE.,24
PE. ,15
E. O,83
. OU,33
GRAC,84
RACI,51
ACIO,46
OUS ,805
US S,90
S SO,755
 SOV,74
SOVE,76
EREI,78
REIG,142
EIGN,165
RECO,285
ECOG,159
COGN,164
OGNI,164
GNIZ,150
NIZE,138
IZES,16
ZES ,16
ES H,241
S HI,321
IS H,1045
GH V,5
H VO,14
BE T,234
E TR,508
 TRU,255
TRUE,127
RUE ,60
UE T,75
TO I,245
O IT,204
 IT.,460
IT. ,319
T. T,263
AT I,1279
T IS,1019
HE O,1628
E ON,809
G I ,29
E FA,616
 FAI,143
TH I,202
 IN!,9
IN! ,37
N! O,9
! OU,8
R GO,88
 GOO,485
GOOD,540
OOD ,911
OD A,180
D WO,214
 WON,211
WOND,67
ONDE,157
DERF,25
ERFU,127
RFUL,122
FUL ,474
UL S,51
L SO,64
IGN ,182
GN H,11
N HA,413
TO P,704
O PE,105
PERF,135
ERFO,58
RFOR,56
 NOB,90
NOBL,43
OBLE,68
BLES,166
LEST,39
EST ,752
ST R,100
T RO,251
 ROL,76
ROLE,28
LE O,531
ON E,75
N EA,56
 EAR,195
EART,312
ARTH,179
"RTH,",29
"TH, ",267
IS S,1169
SO V,14
O VI,50
VIRT,57
IRTU,57
RTUO,12
TUOU,54
UOUS,98
US A,179
ND N,614
BLE ,1294
LE T,746
AT G,92
T GO,189
 GOD,298
GOD ,129
OD W,88
T FO,537
FORS,6
ORSA,5
RSAK,5
SAKE,90
KE H,150
E HI,1349
HIM.,880
IM. ,485
M. H,157
LL F,188
L FU,9
 FUL,215
FULF,42
ULFI,43
LFIL,42
FILL,130
L HI,224
IS V,191
S VO,114
D CR,89
 CRU,99
CRUS,38
RUSH,213
USH ,48
E HY,2
 HYD,1
HYDR,1
YDRA,1
DRA ,1
RA O,1
A OF,61
REVO,56
EVOL,50
VOLU,132
OLUT,168
LUTI,72
UTIO,147
CH H,606
H HA,232
ME M,129
E MO,993
ORE ,1633
RE T,1348
E TE,224
THAN,664
HAN ,505
E PE,480
PERS,448
ERSO,239
RSON,241
SON ,297
S MU,124
 MUR,77
MURD,23
URDE,47
ER A,1491
ND V,142
D VI,77
 VIL,218
VILL,200
ILLA,260
LLAI,12
LAIN,302
AIN!,18
N! W,12
T AV,9
 AVE,28
VENG,10
ENGE,54
NGE ,256
GE T,163
E BL,145
 BLO,181
BLOO,92
LOOD,99
OD O,137
HE J,86
E JU,94
NE..,19
E...,284
....,347
... ,1284
.. W,120
WHOM,408
"HOM,",9
"OM, ",207
"M, I",47
 I A,434
I AS,39
 ASK,921
ASK ,182
SK Y,27
K YO,76
"U, C",17
", CA",218
AN W,434
N WE,209
WE R,29
 REL,300
RELY,248
ELY ,797
LY O,339
Y ON,307
 ON?,10
ON?.,3
N?..,13
?...,118
.. E,10
. EN,4
NGLA,18
GLAN,332
LAND,177
TH H,993
H HE,734
COMM,844
OMME,68
MMER,79
MERC,75
ERCI,51
RCIA,1
SPIR,186
PIRI,140
IRIT,123
RIT ,47
LL N,184
L NO,131
OT A,493
D CA,292
CANN,282
ANNO,345
NNOT,176
OT U,184
EMPE,722
MPER,763
PERO,680
EROR,680
ROR ,394
R AL,190
 ALE,157
ALEX,189
LEXA,144
EXAN,144
XAND,144
ANDE,671
DER',33
ER'S,373
R'S ,510
'S L,137
S LO,302
 LOF,27
LOFT,29
OFTI,3
FTIN,46
TINE,57
INES,393
F SO,179
 SOU,487
SOUL,169
OUL.,35
UL. ,46
L. S,28
AS R,292
 REF,267
REFU,168
EFUS,87
FUSE,130
TO E,367
O EV,77
 EVA,7
EVAC,5
VACU,5
ACUA,5
CUAT,5
UATE,19
ATE ,729
TE M,44
E MA,929
 MAL,57
MALT,2
ALTA,12
LTA.,1
TA. ,2
A. S,30
 WAN,448
WANT,465
ANTE,302
TO F,396
O FI,197
 FIN,583
FIND,213
"IND,",106
LL S,396
L SE,118
SEEK,60
EEKS,74
"EKS,",16
"KS, ",105
"S, S",452
ME S,270
E SE,870
 SEC,252
SECR,82
ECRE,104
CRET,78
RET ,45
ET M,108
 MOT,320
MOTI,150
OTIV,22
TIVE,351
VE I,225
UR A,101
R AC,65
ACTI,624
CTIO,915
ONS.,155
NS. ,125
S. W,89
 ANS,320
ANSW,346
NSWE,347
SWER,352
WER ,275
ER D,320
R DI,177
SEV ,7
EV G,10
V GE,2
 GET,407
GET?,2
ET? ,10
T? N,8
? NO,41
 NON,135
NONE,48
E. T,463
SH H,31
RSTO,199
STOO,541
TOOD,507
 SEL,174
ELF-,143
LF-A,15
F-AB,2
-ABN,2
ABNE,2
BNEG,2
NEGA,15
EGAT,23
GATI,37
OF O,293
F OU,108
UR E,146
R EM,28
R WH,478
ANTS,346
NTS ,616
TS N,30
"ELF,",283
"LF, ",281
"F, B",39
", BU",1914
LY D,322
Y DE,413
DESI,149
ESIR,127
SIRE,151
IRES,119
RES ,188
ES T,603
E GO,351
OF M,618
F MA,166
MANK,21
ANKI,29
NKIN,207
KIND,278
IND.,93
ND. ,254
D. A,166
PROM,164
ROMI,122
OMIS,106
MISE,131
ISED,292
SED?,5
D? N,6
ING!,119
NG! ,97
G! A,10
! AN,185
AT L,273
T LI,296
 LIT,554
LITT,627
ITTL,560
TTLE,1171
TLE ,911
VE P,82
 PRO,983
EY W,456
Y WI,420
ORM!,1
RM! ,2
M! P,2
! PR,16
 PRU,49
PRUS,56
IA H,16
A HA,226
YS D,33
S DE,413
DECL,58
ECLA,43
CLAR,43
LARE,46
ARED,484
TE I,112
IS I,568
NVIN,77
VINC,130
INCI,88
NCIB,4
CIBL,8
"E, A",1288
LL E,97
L EU,6
OPE ,110
PE I,19
IS P,509
S PO,235
 POW,264
POWE,265
OWER,400
WERL,8
ERLE,16
RLES,22
SS B,90
 BEF,736
BEFO,841
EFOR,936
FORE,1183
RE H,738
IM..,23
M...,48
.. A,158
'T B,93
 HAR,344
HARD,201
ARDE,162
RDEN,95
DENB,13
ENBU,14
NBUR,20
URG ,133
RG S,17
G SA,43
SAYS,120
"AYS,",55
"YS, ",59
"S, O",199
", OR",459
 OR ,1292
OR H,671
 HAU,10
HAUG,2
AUGW,1
UGWI,1
GWIT,1
WITZ,12
ITZ ,34
TZ E,2
Z EI,1
 EIT,115
S FA,679
FAMO,24
AMOU,40
MOUS,95
US P,54
S PR,357
SIAN,645
NEUT,3
EUTR,3
UTRA,8
TRAL,10
RALI,16
ALIT,145
LITY,383
ITY ,872
TY I,104
IS J,47
S JU,99
 A T,511
A TR,128
 TRA,394
TRAP,39
RAP.,10
AP. ,11
P. I,18
TH O,309
H ON,120
LY I,375
Y IN,637
IN G,111
N GO,81
E LO,634
OFTY,25
DEST,246
STIN,372
TINY,17
INY ,14
NY O,134
R AD,35
 ADO,53
DORE,39
ORED,95
ED M,435
D MO,395
 MON,340
MONA,43
ONAR,37
NARC,32
ARCH,277
RCH.,57
CH. ,124
H. H,34
L SA,46
OPE!,4
 SUD,385
SUDD,448
UDDE,467
DDEN,540
DENL,432
ENLY,457
LY P,230
Y PA,111
 PAU,134
PAUS,118
AUSE,851
", SM",86
MILI,450
ILIN,238
G AT,459
R OW,177
 OWN,487
WN I,95
N IM,81
IMPE,87
MPET,23
PETU,22
ETUO,11
TUOS,3
UOSI,3
OSIT,510
SITY,125
ITY.,164
HINK,509
"INK,",43
"NK, ",79
"K, S",54
CE W,377
A SM,204
"ILE,",104
"E, T",564
T IF,134
N SE,234
 SEN,507
INST,538
NSTE,105
STEA,141
TEAD,122
EAD ,781
AD O,384
UR D,73
R DE,146
AR W,102
 WIN,351
WINT,53
INTZ,13
NTZI,11
TZIN,11
INGE,176
GERO,62
EROD,11
RODE,240
ODE ,228
DE Y,7
U WO,57
VE C,112
 CAP,381
CAPT,219
APTU,137
PTUR,148
URED,243
HE K,434
E KI,172
 KIN,307
KING,1923
NG O,1490
G OF,721
SIA',9
IA'S,14
A'S ,263
'S C,200
ONSE,173
NSEN,109
NT B,163
T BY,222
Y AS,289
 ASS,260
SSAU,1
SAUL,33
AULT,46
ULT.,18
LT. ,25
T. Y,18
SO E,35
O EL,15
 ELO,18
ELOQ,10
LOQU,15
OQUE,22
QUEN,107
UENT,80
ENT.,341
NT. ,299
T. W,80
OU G,76
U GI,7
 GIV,528
GIVE,556
VE M,254
CUP ,10
UP O,63
P OF,107
F TE,45
TEA?,5
A MO,271
 MOM,460
MOME,499
OMEN,687
. A ,233
A PR,135
PROP,211
ROPO,104
OPOS,88
"POS,",2
"OS, ",5
HE A,1984
E AD,339
 ADD,357
ADDE,223
DDED,255
"DED,",225
"D, B",283
NG C,355
G CA,79
LM A,26
M AG,24
 AGA,828
AGAI,932
GAIN,996
"AIN,",182
"N, I",116
I AM,440
 AM ,481
AM E,7
M EX,24
ECTI,497
CTIN,160
TWO ,501
WO V,6
O VE,25
RY I,154
INTE,926
ERES,224
G ME,113
 MEN,883
MEN ,777
EN T,1160
N TO,1352
"T, L",50
", LE",165
 LE ,39
LE V,26
E VI,340
 VIC,190
VICO,43
ICOM,43
COMT,49
OMTE,49
MTE ,32
TE D,83
 DE ,118
DE M,30
MORT,47
ORTE,128
RTEM,9
TEMA,9
EMAR,201
MART,55
"ART,",84
"RT, ",172
"T, W",214
HO I,63
O IS,54
CONN,101
ONNE,110
NNEC,104
NECT,89
MONT,76
ONTM,1
NTMO,1
TMOR,1
OREN,2
ENCY,143
NCYS,1
CYS ,1
YS T,99
 THR,893
THRO,567
HROU,389
ROUG,636
GH T,321
HE R,2542
E RO,892
 ROH,1
ROHA,1
OHAN,1
HANS,3
"ANS,",93
"NS, ",427
", ON",282
NE O,594
 BES,400
BEST,135
CH F,110
H FA,30
ILIE,11
LIES,127
IES.,82
S. H,238
IS O,553
GENU,8
ENUI,7
NUIN,22
UINE,49
INE ,447
 EMI,16
EMIG,7
MIGR,18
IGRE,5
GRES,35
"S, T",628
ONES,137
NES.,32
S. A,181
ALSO,268
LSO ,234
SO T,243
O TH,3501
E AB,267
 ABB,19
ABBE,29
BBE ,11
BE M,63
MORI,34
ORIO,31
RIO.,2
IO. ,5
O. D,4
. DO,121
OW T,613
W TH,708
AT P,425
T PR,368
PROF,63
ROFO,29
OFOU,29
FOUN,275
INKE,17
NKER,7
KER?,2
ER? ,111
R? H,30
? HE,271
ECEI,331
CEIV,354
EIVE,303
IVED,420
VED ,949
ROR.,74
OR. ,152
R. H,127
. HA,120
AD Y,14
U HE,38
HEAR,981
EARD,536
ARD?,5
BE D,152
ELIG,129
LIGH,543
HTED,67
 MEE,210
MEET,207
EET ,234
ET T,302
THEM,1751
"HEM,",198
"EM, ",199
"M, S",101
E. B,127
" ME,",237
"ME, ",613
"E, H",380
", HE",1384
TH S,326
H ST,79
 STU,250
STUD,140
TUDI,10
UDIE,29
DIED,68
 CAR,714
CARE,211
AREL,48
RELE,66
ELES,170
ESSN,26
SSNE,28
S AS,420
S IF,465
IF I,186
F IT,318
LY J,46
Y JU,47
T OC,52
 OCC,294
OCCU,311
CCUR,142
CURR,124
URRE,163
RRED,176
O HI,1395
"HIM,",757
HE Q,146
E QU,313
 QUE,355
QUES,397
UEST,484
STIO,379
N HE,1141
S AB,219
O AS,171
SK W,25
K WA,36
E CH,454
CHIE,389
HIEF,368
IEF ,242
EF M,8
F MO,156
VE O,270
VISI,368
ISIT,215
"SIT,",9
"T, I",148
", IS",118
S IT,549
IT T,350
T TR,118
E DO,812
DOWA,6
OWAG,6
WAGE,10
AGER,77
ER E,296
SS W,207
TS B,70
 BAR,225
BARO,12
ARON,13
RON ,94
ON F,224
N FU,33
 FUN,55
FUNK,3
UNKE,30
NKE ,2
KE T,388
T SE,503
RETA,43
ETAR,11
TARY,176
ARY ,874
RY A,316
Y AT,356
AT V,79
T VI,52
 VIE,165
VIEN,61
IENN,183
ENNA,49
NNA?,3
NA? ,8
A? T,4
E BA,702
ON B,262
N BY,156
Y AL,240
LL A,492
L AC,37
 ACC,413
ACCO,317
CCOU,107
UNTS,68
TS I,122
S IS,241
S A ,1020
CREA,215
REAT,819
URE.,76
LI W,11
TO O,271
O OB,47
 OBT,46
OBTA,56
BTAI,56
AIN ,1092
 POS,678
POST,139
OST ,642
 SON,663
"SON,",111
"N, B",198
T OT,41
 OTH,839
OTHE,2139
RS W,330
 WER,2257
WERE,2615
TRYI,164
RYIN,296
NA T,43
A TO,167
SECU,33
ECUR,39
CURE,56
URE ,574
RE I,613
IT F,104
OR T,1275
R TH,2468
RON.,20
NA A,46
 ALM,148
ALMO,156
LMOS,154
MOST,511
ST C,135
T CL,70
CLOS,300
LOSE,311
OSED,241
R EY,123
 EYE,860
EYES,827
YES ,474
O IN,206
NDIC,86
DICA,95
ICAT,217
CATE,140
TE T,290
AT N,343
R SH,203
ANYO,187
NYON,187
YONE,436
E EL,154
 ELS,157
ELSE,170
LSE ,120
SE H,287
 A R,427
A RI,50
 RIG,444
TO C,552
O CR,87
 CRI,296
CRIT,24
RITI,97
TICI,113
ICIZ,11
CIZE,8
IZE ,113
ZE W,18
SS D,59
IRED,250
D OR,153
PLEA,578
ASED,253
ITH.,13
EN R,178
N RE,355
MMEN,93
MEND,31
ENDE,514
NDED,785
S BY,102
BY H,239
Y HE,521
R SI,193
 SIS,105
SIST,330
ISTE,673
STER,711
"TER,",280
L SH,70
"D, I",170
", IN",557
 A D,476
A DR,62
 DRY,35
DRY ,24
ND M,779
 MOU,152
MOUR,23
OURN,77
URNF,12
RNFU,16
NFUL,82
UL T,73
E NA,199
 NAM,142
NAME,173
AMED,165
"ESS,",502
"SS, ",551
VNA',81
NA'S,83
ACE ,964
CE S,170
LY A,1372
ASSU,183
SSUM,102
SUME,96
UMED,72
OF P,407
F PR,137
D SI,243
 SIN,443
SINC,240
CERE,62
ERE ,4243
RE D,272
 DEV,179
DEVO,68
EVOT,59
VOTI,31
OTIO,165
ND R,642
D RE,655
RESP,212
ESPE,311
CT M,12
T MI,119
INGL,351
NGLE,164
GLED,50
SADN,14
ADNE,21
S OC,59
ED E,232
Y TI,56
IME ,643
E SH,759
NTIO,306
IONE,144
ONED,260
R IL,8
 ILL,134
ILLU,26
LLUS,17
LUST,10
TRIO,40
RIOU,291
RONE,46
R MA,234
 MAJ,150
MAJE,99
AJES,99
JEST,133
ESTY,81
STY ,84
TY H,59
AD D,183
 DEI,16
DEIG,9
IGNE,68
GNED,42
O SH,131
SHOW,346
OW B,123
W BA,31
BEAU,176
EAUC,3
AUCO,2
UCOU,2
COUP,41
OUP ,59
UP D,8
P D',1
 D'E,11
D'ES,1
'EST,12
STIM,25
"IME,",162
D AG,261
IN H,1158
CE C,92
E CL,261
CLOU,70
LOUD,208
OUDE,37
UDED,70
D OV,123
 OVE,703
H SA,40
 SAD,160
S SI,302
 SIL,380
SILE,343
ILEN,342
D LO,412
 LOO,1515
LOOK,1634
OOKE,671
OKED,705
KED ,1738
RENT,360
T. B,97
"BUT,",63
"UT, ",207
", WI",694
 WOM,323
WOMA,212
OMAN,235
MANL,17
ANLY,20
URTI,36
RTIE,65
TIER,67
IERL,5
ERLI,76
RLIK,13
KE Q,7
 QUI,737
QUIC,203
UICK,203
ICKN,18
CKNE,11
KNES,111
D TA,207
 TAC,42
TACT,37
ACT ,223
CT H,47
BITU,19
ITUA,79
TUAL,129
"HER,",701
"R, A",673
NA W,49
A WI,123
BOTH,266
OTH ,249
TO R,588
O RE,537
 REB,14
REBU,13
EBUK,5
BUKE,4
UKE ,36
HIM ,2559
IM (,15
M (F,2
 (FO,10
(FOR,10
OR D,128
R DA,95
 DAR,262
DARI,7
O SP,150
AK A,38
K AS,37
AS H,851
DONE,365
ESS),5
SS) ,2
S) A,10
) AN,49
 SAM,638
SAME,665
E TI,297
O CO,398
ONSO,41
NSOL,58
SOLE,111
LE H,227
"IM, ",736
SO S,117
AID:,64
OW A,416
W AB,28
UT Y,140
ILY.,75
LY. ,317
Y. D,25
AT S,882
T SI,135
CE Y,19
R CA,168
 CAM,857
E OU,318
 OUT,1306
ERYO,228
RYON,228
EN E,114
 ENR,20
ENRA,9
NRAP,9
RAPT,57
HER?,41
R? T,13
EY S,206
Y SA,237
AY S,132
Y SH,241
S AM,39
 AMA,29
AMAZ,31
MAZI,5
AZIN,74
NGLY,223
EAUT,142
AUTI,103
UTIF,84
TIFU,98
IFUL,104
FUL.,38
CE B,205
E BO,489
 BOW,116
BOWE,62
O SI,98
 SIG,354
SIGN,276
IGNI,191
GNIF,149
NIFY,4
IFY ,30
FY H,11
Y HI,292
CT A,60
ND G,460
GRAT,275
RATI,498
ATIT,21
TITU,120
ITUD,94
TUDE,101
UDE.,17
I OF,9
 OFT,132
OFTE,167
FTEN,167
INUE,244
NUED,215
D AF,125
 AFT,724
AFTE,903
FTER,902
R A ,547
A SH,159
SHOR,137
HORT,136
ORT ,291
RT P,16
T PA,164
"USE,",128
"SE, ",537
"E, D",120
", DR",110
 DRA,393
DRAW,352
RAWI,219
AWIN,230
WING,695
NG N,283
G NE,70
 NEA,362
NEAR,387
EARE,388
ARER,96
G AM,22
 AMI,84
AMIA,28
MIAB,28
IABL,44
ABLY,194
BLY ,226
IM A,652
M AS,138
F TO,224
T PO,144
AL A,246
L AN,372
 TOP,35
TOPI,12
OPIC,14
PICS,5
ICS ,31
CS W,4
RE E,145
 END,280
HE T,1956
AD C,247
ME F,259
E FO,1094
INTI,161
NTIM,94
TIMA,99
MATE,182
ION-,45
ON--,67
N--I,10
-I O,1
INK ,337
NK H,29
K HO,32
OW U,29
W UN,31
 UNF,66
UNFA,29
NFAI,6
FAIR,245
AIRL,2
IRLY,2
RLY ,448
Y SO,265
E JO,77
 JOY,191
JOYS,17
OYS ,21
YS O,59
OF L,289
F LI,166
 LIF,687
LIFE,632
IFE ,457
FE A,85
DIST,359
ISTR,132
TRIB,51
RIBU,50
IBUT,48
BUTE,36
UTED,338
TED.,257
D. W,114
 WHY,404
WHY ,399
HY H,68
 FAT,529
FATE,67
TE G,22
E GI,135
EN Y,78
U TW,7
 TWO,544
WO S,38
O SU,131
 SUC,651
SUCH,591
UCH ,911
H SP,43
 SPL,101
SPLE,106
PLEN,94
LEND,112
NDID,79
ID C,50
ILDR,118
LDRE,118
DREN,121
REN?,2
EN? ,38
N? I,13
AK O,66
K OF,350
F AN,429
 ANA,185
ANAT,272
NATO,232
ATOL,222
TOLE,245
"OLE,",51
"E, Y",89
", YO",471
UR Y,14
R YO,218
YOUN,489
OUNG,492
UNGE,76
NGES,36
GEST,162
EST.,64
T. I,157
'T L,69
ADMI,162
DMIT,221
MITT,125
ITTI,280
TTIN,536
OF N,168
F NO,79
NO R,73
 REJ,61
REJO,51
EJOI,51
JOIN,158
OIND,9
INDE,225
D RA,147
 RAI,195
RAIS,204
AISI,52
ISIN,151
SING,1073
EYEB,33
YEBR,32
EBRO,32
BROW,83
ROWS,120
OWS.,28
WS. ,33
. TW,36
CH C,185
H CH,29
REN.,17
EN. ,169
LY Y,24
Y YO,94
U AP,3
APPR,293
PPRE,73
PREC,101
RECI,81
ECIA,258
CIAT,54
IATE,221
HEM ,889
EM L,11
M LE,14
 LES,201
SS T,329
D SO,873
SO Y,46
'T D,34
T DE,232
DESE,48
ESER,94
SERV,530
ERVE,210
RVE ,75
HEM.,302
E SM,260
R EC,3
 ECS,23
ECST,26
CSTA,26
ATIC,98
IC S,56
C SM,12
ILE.,139
I CA,183
CAN',196
AN'T,209
'T H,54
 HEL,464
HELP,209
ELP ,125
LP I,9
P IT,21
E. L,21
. LA,16
 LAV,34
LAVA,1
AVAT,1
VATE,40
ATER,360
R WO,127
VE S,211
 I L,124
I LA,6
 LAC,53
LACK,210
ACK ,677
CK T,201
K TH,320
BUMP,4
UMP ,33
MP O,23
F PA,40
PATE,23
TERN,228
ERNI,58
RNIT,21
NITY,193
'T J,3
T JO,35
 JOK,55
JOKE,43
OKE;,1
KE; ,2
E; I,13
; I ,32
I ME,21
EAN ,87
SERI,145
ERIO,231
US T,148
S TA,158
 TAL,607
TALK,557
ALK ,229
LK W,44
K WI,95
YOU.,181
OU. ,85
U. D,3
OW I,332
W I ,77
DISS,78
ISSA,89
SSAT,45
ATIS,183
TISF,161
ISFI,77
SFIE,73
FIED,152
SON?,6
ON? ,36
N? B,3
? BE,7
EN O,382
SELV,254
ELVE,286
LVES,272
VES ,383
ES (,15
S (A,14
 (AN,13
(AND,11
 ITS,690
ITS ,624
TS M,72
 MEL,60
MELA,29
ELAN,30
LANC,376
ANCH,51
NCHO,29
CHOL,666
HOLY,72
OLY ,59
Y EX,127
ION),12
"ON),",7
"N), ",12
"), H",15
AS M,255
STY',6
TY'S,13
U WE,52
RE P,229
E PI,209
 PIT,129
PITI,46
TIED,48
IED.,86
ED..,43
D...,109
ED N,445
"G, B",131
UT S,323
T SH,576
IM S,125
M SI,43
NIFI,149
IFIC,289
FICA,172
ICAN,151
CANT,84
ANTL,168
"TLY,",109
AWAI,102
WAIT,371
AITI,179
ITIN,296
A RE,252
EPLY,204
PLY.,42
Y. H,154
FROW,113
OWNE,101
WNED,70
LD Y,51
O? H,11
T LA,203
 LAS,352
LAST,384
AST.,56
I DI,89
D AL,693
LD F,111
THEI,1452
HEIR,1477
EIR ,1302
IR E,58
R ED,1
 EDU,33
EDUC,74
DUCA,38
UCAT,38
 BOT,296
H TU,14
 TUR,679
TURN,1010
URNE,656
D OU,353
UT F,179
FOOL,69
OOLS,22
OLS.,5
HIPP,58
IPPO,51
PPOL,51
POLY,52
OLYT,51
LYTE,51
YTE ,32
S AT,415
T LE,237
 A Q,86
A QU,92
QUIE,151
UIET,147
IET ,54
ET F,62
"OOL,",16
"OL, ",22
"L, B",83
LE I,203
CTIV,238
Y DI,311
 DIF,300
EM. ,171
S SM,93
A WA,257
 WAY,479
WAY ,667
AY M,37
Y MO,200
AN U,141
N US,53
 USU,146
USUA,179
SUAL,196
"UAL,",23
"AL, ",246
"L, S",100
E WR,113
WRIN,44
RINK,118
INKL,54
NKLE,50
KLES,29
LES ,415
ES R,77
S RO,213
S MO,336
MOUT,92
OUTH,170
Y CL,56
 CLE,380
CLEA,334
LEAR,362
EARL,228
ARLY,316
LY R,268
Y RE,436
 REV,137
REVE,156
EVEA,26
VEAL,27
EALE,56
ALED,57
METH,625
ETHI,608
G UN,77
 UNE,142
UNEX,105
NEXP,108
TEDL,100
EDLY,216
DLY ,557
LY C,313
 COA,212
COAR,20
OARS,45
ARSE,50
RSE ,404
SE A,420
ND U,198
D UN,286
 UNP,70
UNPL,65
NPLE,62
EASA,361
ASAN,361
SANT,395
ANT.,105
HY A,65
Y AR,256
RE C,305
REN ,59
EN B,267
N BO,122
 BOR,453
BORN,30
ORN ,83
RN T,84
CH M,169
H ME,104
YOU?,94
OU? ,74
U? I,5
? IF,18
 A F,709
A FA,84
RE W,1023
BE N,47
LD R,78
REPR,174
EPRO,95
PROA,251
ROAC,252
OACH,328
ACH ,289
CH Y,25
"ITH,",19
"H, S",74
OOKI,421
OKIN,469
G UP,255
UP P,7
P PE,3
 PEN,47
PENS,109
ENSI,154
NSIV,39
IVEL,153
VELY,159
ELY.,81
AM Y,7
M YO,55
L SL,6
 SLA,66
TO Y,166
U AL,39
NE I,206
AN C,145
N CO,359
T MY,132
N AR,298
 BAN,116
BANE,1
ANE ,13
F MY,82
MY L,73
Y LI,208
IFE.,133
FE. ,79
E. I,308
. IT,522
IT I,617
E CR,390
 CRO,510
CROS,335
ROSS,348
OSS ,203
SS I,138
 BEA,404
BEAR,115
EAR.,72
S HO,360
 I E,40
I EX,30
EXPL,211
XPLA,183
PLAI,294
IN I,288
N IT,395
O MY,51
 MYS,194
MYSE,148
YSEL,153
ELF.,245
LF. ,145
F. I,28
IT C,119
BE H,122
ELPE,36
LPED,37
PED!,5
NO M,79
O MO,221
"ORE,",143
RESI,72
ESIG,32
IGNA,40
GNAT,35
CRUE,49
RUEL,49
UEL ,66
EL F,14
L FA,53
TE B,53
E BY,179
ESTU,58
STUR,100
E. A,281
NA M,127
A ME,83
 MED,49
MEDI,188
EDIT,52
DITA,17
VE Y,187
OU N,46
U NE,12
HT O,318
MARR,264
ARRY,219
RRYI,99
NG Y,68
G YO,87
UR P,103
PROD,88
RODI,110
ODIG,2
DIGA,1
IGAL,1
GAL ,7
AL S,141
OLE?,3
LE? ,27
E? S,75
? SH,144
ASKE,673
SKED,672
KED.,108
D. T,283
AY O,168
Y OL,20
LD M,308
D MA,652
AIDS,35
IDS ,21
DS H,61
S HA,1017
MANI,81
ANIA,11
NIA ,4
IA F,6
A FO,149
OR M,245
MATC,36
TCHM,14
CHMA,162
HMAK,6
MAKI,115
AKIN,608
"G, A",330
'T F,22
EEL ,130
EL T,55
WEAK,112
EAKN,33
AKNE,33
IN M,362
N MY,128
LF A,252
F AS,71
S YE,26
 YET,321
"YET,",14
"ET, ",162
 I K,144
I KN,180
W A ,60
 A L,671
A LI,178
LE P,180
ON W,625
RY U,26
Y UN,118
 UNH,38
UNHA,32
NHAP,27
HAPP,732
APPY,219
PPY ,150
PY W,11
RELA,200
ELAT,199
LATI,268
OF Y,126
"URS,",29
"RS, ",730
"S, P",164
NCES,1220
BOLK,203
OLKO,203
LKON,203
KONS,203
ONSK,217
NSKA,24
SKAY,40
KAYA,40
AYA.,6
LI D,19
OT R,236
"PLY,",42
"UGH,",39
"GH, ",63
"H, W",124
F ME,136
 MEM,138
MEMO,88
EMOR,102
MORY,40
ORY ,317
PERC,57
ERCE,79
RCEP,43
N BE,386
BEFI,6
EFIT,19
FITT,11
WORL,185
ORLD,185
"RLD,",40
